127.0.0.1 - - [23/May/2025:21:16:12 +1200] "PUT /stream HTTP/1.1" 401 360 "-" "butt 1.44.0" 0
::1 - - [24/May/2025:02:19:20 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:20 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:20 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:20 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:20 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:20 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:21 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:21 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:21 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:21 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:21 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:21 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:21 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:21 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:21 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:21 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:22 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:22 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:22 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:22 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:22 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:22 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:22 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:22 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:22 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:22 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:23 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:23 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:23 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:23 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:23 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:23 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:23 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:23 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:23 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:23 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:24 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:24 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:24 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:24 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:24 +1200] "SOURCE /stream HTTP/1.1" 403 365 "-" "Lavf/61.7.100" 0
::1 - - [24/May/2025:02:19:24 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:24 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:24 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:24 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:24 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:24 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:25 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:25 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:25 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:25 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:25 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:25 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:25 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:25 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:25 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:25 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:26 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:26 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:26 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:26 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:26 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:26 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:26 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:26 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:26 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:26 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:27 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:27 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:27 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:27 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:27 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:27 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:27 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:27 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:27 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:27 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:28 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:28 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:28 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:28 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:28 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:28 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:28 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:28 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:29 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:29 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:29 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:29 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:29 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:29 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:29 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:29 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:29 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:29 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:30 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:30 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:30 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:30 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:30 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:30 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
